2980	2	3572.92	16051.6	951	0	2232	0	1188349	0	2660312	0
2981	2	3490.98	15663.9	1265	71	2875	143	1485863	6	3324879	154
2982	2	3157.8	14071	174	498	392	997	182542	199	405316	1450
2983	1	2342.43	10274	441	183	647	183	364695	8	505202	191
2985	1	2108.76	9356.73	2164	1972	2978	1976	1532146	266	2080681	2287
2986	1	2167.2	9675.84	1181	1423	1620	1429	859500	201	1173197	1640
2989	2	3216.95	14549.9	847	2175	1998	4389	947668	555	2105264	5482
2990	2	3354.53	15154.3	1083	603	2404	1221	1192051	181	2659260	1575
2992	5	6474.59	32607.4	730	183	4034	909	1708703	249	8606206	2171
2993	5	6356.83	32019	240	26	1345	136	567399	2	2852713	140
2994	5	6565.79	33043.5	788	264	4271	1303	1839143	572	9266294	4181
2995	5	6286.35	31232.9	646	368	3364	1857	1376062	1160	6932870	7667
2996	5	6500.59	32235	647	153	3704	791	1562645	1360	7880896	7583
2997	1	2041.65	10189	2396	785	3264	790	1619567	2254	2181560	3173
2998	1	1968.91	9845.21	878	491	1177	491	564990	1460	757176	2210
3000	17	18439.1	93764.3	166	36	3096	610	1090269	588	18541893	10668
3001	17	19752.6	100343	145	16	2680	290	1031142	66	17536512	1393
3002	9	19289	97671.9	202	52	2057	491	1431068	885	13009143	8472
3003	9	18858.2	95429.8	185	76	1951	713	1319421	557	11989086	5714
3004	9	20076.8	101637	211	7	2027	70	1488114	449	13529669	4139
3005	9	19188.2	96777.4	236	39	2327	364	1610573	983	14636924	9294
3006	9	18038.9	90684.4	61	19	495	160	311826	823	2836782	7648
3007	9	19239.8	96452.5	221	41	1913	370	1309111	325	11964608	3301
3008	2	3487.9	17125.6	419	217	969	436	464358	313	1077078	1079
3009	2	4418.16	21735.8	1099	286	2628	575	1599793	1015	3804568	2612
3010	1	2123.81	12454.6	1834	680	2713	685	1411266	407	1907660	1141
3011	1	2213.85	12929.7	1729	56	2532	56	1363068	3	1856160	59
3012	1	2016.98	11652.7	1635	1290	2361	1296	1168113	789	1566298	2197
3013	1	2029.58	11766	1466	526	2156	526	1071791	308	1438504	881
3014	1	2089.56	12199.1	1565	396	2260	398	1157776	30	1562121	428
3015	1	1869.83	10708.2	2187	1672	3039	1678	1412721	620	1861692	2372
3016	1	1904.47	10877.8	1843	1545	2551	1549	1213319	576	1602500	2194
3017	1	2096.72	12221.7	2000	798	2920	799	1502315	206	2023661	1027
3018	1	2223.57	13096.8	1763	0	2584	0	1405740	0	1917336	0
3019	1	2173.01	12806.8	1484	186	2162	187	1147294	301	1558114	533
3020	1	2234.34	13132.5	1537	0	2293	0	1244846	0	1700668	0
3021	1	2168.44	12753.4	1869	240	2739	240	1450063	15	1965930	255
3022	1	261.435	1187.87	4886	428	5186	431	426394	32	449683	460
3023	1	262.962	1181.85	4879	1956	5143	1962	424930	485	447799	2442
3024	1	259.286	1187	5167	142	5483	143	449586	10	473725	152
3025	1	259.088	1195.17	1359	84	1465	84	119684	46	126097	132
3026	1	839.908	4418.58	4788	3356	5686	3369	1385612	431	1592613	3819
3027	1	999.348	5425.21	3906	3498	4789	3511	1358372	569	1587113	4111
3028	1	1058.86	5775.89	7283	2659	9061	2664	2717288	471	3191825	3155
3029	1	1054.05	5731.03	3355	4038	4180	4048	1248549	610	1466477	4672
3030	1	1015.58	5548.71	3834	1610	4736	1613	1362234	491	1596381	2113
3031	1	1015.96	5561.63	4432	2007	5353	2016	1539079	319	1805592	2333
3032	1	1064.42	5845.46	4424	136	5474	137	1651640	22	1939816	160
3033	1	1050.8	5759.01	4220	1127	5256	1129	1565905	143	1837649	1275
3034	1	1050.28	5736.62	1692	144	2094	145	624183	12	733048	156
3035	1	564.927	2583.49	2728	680	3062	683	524486	58	574944	738
3036	1	548.998	2517.53	3323	1996	3652	2001	609220	436	667283	2452
3037	1	529.952	2445.48	273	3748	296	3758	47184	256	51611	4004
3038	1	2037.02	8198.42	2227	886	3187	890	1616647	70	2153022	957
3039	1	2036.91	8208.1	1626	180	2293	181	1164417	12	1550739	192
3040	1	2069.48	8334.3	1597	513	2248	515	1158368	31	1544541	545
3041	1	2039.83	8247.94	1849	144	2593	146	1319195	183	1755921	358
3042	1	2033.56	8174.36	1190	773	1650	774	832815	64	1108204	837
3043	1	2051.47	8256.36	1759	1345	2457	1348	1257779	87	1676480	1432
3044	1	2052.37	8270.87	992	975	1416	976	726675	355	968678	1388
3045	1	573.749	2066	2642	103	2930	103	507261	14	556875	117
3046	1	569.255	2069.37	2659	1077	2949	1084	508447	132	557393	1212
3047	1	570.064	2062.11	444	15	479	15	82220	0	90213	15
3050	2	4376.59	18875	883	620	2225	1251	1382751	330	3239575	2008
3051	2	4279.27	18447.5	1032	1378	2526	2768	1533393	484	3582928	3786
3052	2	4415.58	19127.4	990	1086	2579	2186	1613634	314	3782184	2827
3053	2	4473.17	19416.7	1147	628	2914	1263	1847430	50	4341151	1357
3054	2	4468.49	19388	915	325	2380	644	1508011	37	3541589	724
3055	2	4405.27	19047.8	964	554	2417	1118	1505992	345	3537154	1816
3056	2	4524.91	19610.2	947	9	2362	17	1514362	0	3561125	17
3057	1	1130.73	4084.37	1306	260	1601	261	502771	235	599545	517
3058	1	924.919	3323.65	4857	2790	5728	2802	1522417	288	1761140	3103
3059	1	938.226	3335.77	1091	1966	1266	1975	339176	310	391116	2291
3061	5	7915	31860.2	385	307	2108	1559	1086534	82	5504990	1944
3062	5	8183.16	33006.6	533	105	2947	518	1581740	5	8023467	551
3063	5	7827.02	31579.4	591	339	3244	1681	1647982	1481	8347697	9121
3064	5	8797.94	35849.6	615	135	3594	691	2071087	11	10543242	730
3065	1	1058.46	3883.84	2880	3035	3414	3041	1023572	404	1201473	3473
3066	2	3670.63	14076	438	908	1060	1834	577716	238	1300629	2307
3067	2	3528.06	13517.6	1182	1937	2883	3879	1504820	585	3394411	5057
3068	2	3542.7	13504	2522	607	5985	1214	3151903	52	7090241	1318
3070	1	1618.65	5839.15	1581	2512	2021	2521	805667	1390	1085733	3952
3071	1	1420.38	5195.51	974	913	1201	915	443080	1160	558947	2124
3072	3	6640.37	27738.7	655	161	2317	488	1518991	85	5051192	739
3073	3	7207.48	30107.7	486	212	1675	650	1162698	52	3943099	793
3074	3	6507.59	27089.4	715	166	2378	501	1500276	1269	5026226	4456
3075	1	2294.39	9308.26	704	2	989	2	543429	0	746996	2
3076	9	10379.4	43630.1	49	442	554	4046	196258	1187	1774034	14695
3077	9	12829.4	54547.2	113	211	973	1932	454091	1029	4096490	11198
3078	9	16934.6	72680.4	280	60	2521	555	1549453	261	14031599	2917
3079	9	19809.4	84963.5	243	278	2508	2496	1817261	20	16511202	2682
3080	9	19015.3	81363.4	222	181	2144	1646	1467161	998	13327573	10703
3081	9	19674.3	84661.9	186	26	1971	244	1414009	2	12847099	261
3083	3	4760.87	19575.6	517	126	1747	381	873354	22	2748127	444
3084	3	4853.48	19920.5	620	35	2031	101	1042171	248	3281303	849
3103	9	38151.2	177036	115	3	1278	32	1415132	9997	16249845	104062
3104	33	78126.1	354378	45	35	1663	1241	1311283	4839	43305652	160942
3105	17	38405.7	177613	96	36	1726	591	1296656	25470	22078879	434002
3106	129	0	838884	18	4	3163	672	1563520	5556	201781118	717742
3107	129	0	958065	9	5	2255	713	1773232	4577	229104097	592740
3108	257	42613	755375	4	2	2657	515	1281989	4615	329607987	1186968
3109	2	0	0	0	991	0	2229	0	1014418	0	2342710
3110	3	8242.18	37460.8	357	39	1223	133	965756	22066	3355025	71010
3111	9	16703.5	75467.1	156	11	1543	105	951137	3504	8593307	31794
3112	17	42261.2	185516	49	4	1036	74	854550	0	14597005	85
3113	33	85300.3	369170	29	0	978	0	834068	0	27827221	0
3114	65	68543.1	428721	31	0	2514	39	1238694	0	80555385	139
3115	5	0	0	0	253	0	1298	0	750870	0	3823723
3116	33	85674.9	374385	28	2	1054	113	889968	2	30082404	134
3117	129	80184.9	724888	5	1	1903	106	822624	309	106154508	40207
3118	129	86150.6	868250	0	1	1379	78	726549	1713	93770514	221380
3119	5	10978.9	48190.9	141	2	717	13	503650	0	2617790	13
3120	17	40809.2	177197	31	125	586	2292	462875	1343	7930179	25076
3121	17	43439.9	189061	32	2	630	41	524631	0	8992616	53
3122	1	1069.39	5918.13	82	247	105	247	31050	13	36812	260
3123	1	1310.68	7568.53	1028	296	1371	297	488057	23	592693	319
3124	1	2693.77	17152.8	1572	61	2461	62	1528254	6	2209115	67
3125	1	2922.12	18502.5	78	110	125	110	79262	14	117616	124
3126	1	1610.44	9068.14	2674	3697	3564	3708	1480048	790	1898594	4597
3127	1	1790.35	10125.1	932	1077	1299	1078	595081	480	773543	1647
3128	1	1558.24	8571.79	88	450	112	450	43861	31	56721	481
3129	1	1649.89	9159.8	1205	298	1585	301	684009	38	870149	344
3130	1	1759.38	9774.94	146	435	196	435	87934	33	113354	468
3131	257	0	613900	3	0	368	25	201591	0	51833984	293
3132	129	0	594817	0	0	51	0	49306	0	7001982	0
3133	257	0	605662	2	5	1528	1215	819419	2722	210691105	701215
3134	257	82399.7	97586.3	0	0	46	58	4932	361	1267518	92796
3135	65	73068.5	184104	18	37	1666	2469	1269553	14909	82576264	971634
3136	65	32220.9	188645	31	1	2319	65	1822983	1343	118571616	87365
3137	65	65840.3	185723	17	33	1142	2039	873977	10354	56856441	675220
3138	65	0	172543	21	0	1538	0	1110696	0	72235963	0
3139	65	63860.3	171962	23	6	2449	684	1754106	3754	114119981	244420
3140	65	0	154587	31	0	2111	0	1376095	0	89492032	0
3141	65	97122.3	154319	45	0	2931	0	1908597	0	124122427	0
3142	129	67130.7	418134	4	0	1647	146	1303414	7885	168250770	1017302
3143	129	0	422354	11	1	2386	72	1910428	5992	246604506	773110
3144	129	89308.1	107010	36	12	5120	1685	1174973	2395	151576484	310430
3145	33	89613.6	107352	53	1	1730	69	1553783	752	51713158	24857
3146	257	0	615645	9	0	3109	71	1710707	3264	439854632	838941
3147	257	0	614874	12	2	2742	652	1508116	4198	387759521	1079579
3148	257	59272.5	322527	1	1	228	15	66375	289	17058928	74544
3149	129	0	337392	7	1	1981	86	1204800	2547	155493613	328741
3150	129	60627.3	337155	7	4	2351	458	1428232	4478	184329919	578268
3151	129	59297.1	336233	15	8	3748	1173	2274643	13007	293570076	1679018
3152	257	0	613389	14	2	5071	226	2786199	6618	716382925	1701585
3153	257	0	613462	13	1	4962	445	2723598	9201	700273744	2365216
3154	33	89335.6	106801	46	66	1693	1992	1516715	11723	50497747	390458
3155	65	55092	171569	59	33	3617	2135	2562413	6746	166650825	440677
3156	65	60362.3	188543	53	20	4091	1315	3209593	12857	208757614	837081
3157	129	61421.5	405573	0	34	100	4707	64117	5	8283928	5107
3158	129	51985.2	420188	19	7	3260	942	2598728	13761	335474119	1776489
3159	129	0	422859	2	0	496	0	399253	0	51516809	0
3160	129	82527.6	418212	7	4	1084	472	857730	4652	110716024	600771
3161	257	79290.7	609826	7	12	3637	3304	1987935	15921	511123942	4095352
3162	257	94906.6	611278	24	2	6703	628	3670694	5091	943799930	1309259
3163	257	0	613853	9	0	2125	0	1170178	0	300842114	0
3204	1	2971.23	18902.7	532	55	872	55	578208	1	857476	56
3205	1	2580.28	15741.8	860	0	1339	0	811632	0	1154605	0
3206	1	1419.01	8218.39	1300	100	1689	100	646906	7	797571	107
3207	1	1266.35	7039.72	1879	105	2494	105	871948	8	1052475	113
3210	1	190.341	797.073	6220	237	6471	238	391691	407	410163	659
3211	1	372.139	1638.89	3483	753	3751	756	432457	439	462550	1203
3212	1	641.905	3022.23	593	1362	671	1366	128629	115	142991	1477
3213	1	656.726	3104.86	1867	77	2156	77	422879	6	469646	83
3214	1	811.782	4009.25	1551	785	1853	788	436681	79	496489	867
3215	1	977.501	5091.33	1393	202	1707	202	477176	118	555684	335
3217	1	1944.32	11131.5	764	546	1121	547	546814	646	722758	1335
3218	1	1562.83	8485.53	1149	581	1500	583	616777	325	779002	973
3219	1	1270.75	6590	1403	521	1758	523	614119	692	744196	1320
3220	1	749.598	3584.61	2068	510	2376	514	526577	166	592859	690
3221	1	392.103	1753.18	3794	717	4097	722	500160	2055	536080	2901
3223	1	535.65	2368.23	1560	1310	1718	1313	276347	228	303328	1541
3224	1	492.181	2169.1	1850	82	2043	82	308922	8	335437	90
3225	1	339.165	1463.82	4897	1510	5244	1513	555942	269	592030	1784
3226	1	254.792	1153.11	2147	237	2243	239	180559	77	190474	315
