1674	5202.16	5699.95	3770.35	4780.63	589.502	1421.54	415.058	975.822	10435.9	8065.49	57.6557	8.3629	3.3189	1297.1	57.6682	5.27351	6.40828	26.0521	33.2441	81.0568
1675	5011.98	5498.41	3644.15	4610.07	569.545	1374.57	401.869	941.288	10059.1	7782.27	56.117	8.23187	3.29678	1240.07	56.1296	5.15154	6.3771	25.9556	33.0494	78.605
1676	5319.31	5799.52	3833.55	4862.22	602.523	1445.06	421.392	992.186	10648.2	8208.58	58.2067	8.43773	3.28623	1278.84	58.226	5.25498	6.4693	25.9399	33.091	82.0081
1677	5270.2	5763.86	3808.96	4834.11	597.732	1437.1	420.223	987.688	10568.3	8152.37	58.4871	8.42033	3.29438	1266.1	58.4998	5.30605	6.40866	26.2212	33.4239	82.0466
1678	2511.44	2589.57	1994.94	2463.11	253.835	541.622	200.236	438.056	4746.29	4104.53	108.992	13.2104	3.20862	791.408	109.016	4.4176	12.0014	33.0068	41.9289	118.598
1679	9082.84	9797.54	6751.17	8280.54	968.65	2257.27	708.299	1590.19	17761.8	13903.8	245.158	27.0026	3.7216	2409	245.172	9.2351	21.4891	49.0722	63.4889	301.387
1683	9102.26	9820.86	6759.07	8305.97	975.595	2257.91	710.094	1595.18	17809.3	13945.5	243.214	26.0906	3.71318	2410.11	243.211	9.2444	20.5594	48.1784	62.5823	299.699
1684	9357.24	10083.6	6938.43	8516.68	1001.49	2319.2	728.379	1636.89	18297.6	14301.2	250.359	26.5997	3.69886	2454.02	250.361	9.25298	21.0456	48.9275	63.6213	308.719
1685	9483.82	10209.4	7024.31	8633.25	1015.72	2342.94	737.418	1656.88	18547.5	14499.5	250.914	26.7235	3.73153	2452.65	250.917	9.32073	21.1343	49.0206	63.7904	310.04
1686	5871.57	6417.14	4216.66	5337.68	666.071	1599.97	464.393	1091.84	11768.5	9014.1	64.4623	8.89316	3.32278	1382.34	64.4772	5.44077	6.77517	26.8049	34.2717	91.7634
